transaction_id,player_id,transaction_date,type,amount,method
TX000418,P00014,2023-12-31,Deposit,2913.26,E-Wallet
TX000419,P00014,2023-07-14,Deposit,8265.28,E-Wallet
TX000420,P00014,2023-11-25,Deposit,4644.28,E-Wallet
TX000421,P00014,2023-12-15,Withdrawal,6116.14,E-Wallet
TX000422,P00014,2024-07-29,Deposit,7748.99,E-Wallet
TX000423,P00014,2023-10-15,Deposit,6401.2,E-Wallet
TX000424,P00014,2024-02-16,Deposit,3258.81,E-Wallet
TX000425,P00014,2023-09-17,Deposit,2799.95,E-Wallet
TX000426,P00014,2023-05-27,Deposit,8041.21,E-Wallet
TX000427,P00014,2023-12-06,Deposit,3754.79,E-Wallet
TX000428,P00014,2024-01-02,Withdrawal,4132.25,E-Wallet
TX000429,P00014,2024-12-05,Deposit,7498.25,E-Wallet
TX000430,P00014,2024-07-12,Deposit,938.15,E-Wallet
TX000431,P00014,2024-07-23,Withdrawal,973.25,E-Wallet
TX000432,P00014,2023-09-26,Deposit,1007.3,E-Wallet
TX000433,P00014,2024-08-26,Deposit,7065.52,E-Wallet
TX000434,P00014,2024-09-21,Withdrawal,2522.32,E-Wallet
TX000435,P00015,2024-12-22,Deposit,182.64,Crypto
TX000436,P00015,2024-12-26,Withdrawal,117.42,Crypto
TX000437,P00015,2024-06-09,Deposit,281.79,Crypto
TX000438,P00015,2024-10-25,Deposit,297.73,Crypto
TX000439,P00015,2024-05-31,Deposit,132.8,Crypto
TX000440,P00015,2024-12-26,Deposit,194.66,Crypto
TX000441,P00015,2024-12-26,Deposit,246.26,Crypto
TX000442,P00015,2024-08-06,Deposit,252.48,Crypto
TX000443,P00015,2024-10-27,Deposit,45.1,Crypto
TX000444,P00015,2024-05-21,Deposit,169.87,Crypto
TX000445,P00015,2024-09-20,Deposit,198.3,Crypto
TX000446,P00015,2024-05-22,Deposit,112.5,Crypto
TX000447,P00015,2024-05-22,Withdrawal,138.01,Crypto
TX000448,P00015,2024-08-13,Deposit,179.45,Crypto
TX000449,P00015,2024-06-15,Deposit,286.92,Crypto
TX000450,P00015,2024-05-02,Deposit,71.79,Crypto
TX000451,P00015,2024-06-30,Deposit,102.44,Crypto
TX000452,P00015,2024-07-13,Withdrawal,80.42,Crypto
TX000453,P00015,2024-12-19,Deposit,288.98,Crypto
TX000454,P00015,2024-12-28,Withdrawal,329.33,Crypto
TX000455,P00016,2024-05-10,Deposit,1972.51,Bank Transfer
TX000456,P00016,2024-04-24,Deposit,7756.02,Bank Transfer
TX000457,P00016,2023-02-12,Deposit,6598.39,Bank Transfer
TX000458,P00016,2023-02-18,Withdrawal,4430.17,Bank Transfer
TX000459,P00016,2023-09-02,Deposit,5439.94,Bank Transfer
TX000460,P00016,2023-09-23,Withdrawal,5957.02,Bank Transfer
TX000461,P00016,2024-01-17,Deposit,6676.8,Bank Transfer
TX000462,P00016,2024-06-27,Deposit,1815.97,Bank Transfer
TX000463,P00016,2023-01-29,Deposit,8441.73,Bank Transfer
TX000464,P00016,2023-01-15,Deposit,9023.88,Bank Transfer
TX000465,P00016,2024-11-21,Deposit,1619.15,Bank Transfer
TX000466,P00016,2024-12-13,Withdrawal,1585.99,Bank Transfer
TX000467,P00016,2024-03-31,Deposit,3742.73,Bank Transfer
TX000468,P00016,2023-06-11,Deposit,4359.19,Bank Transfer
TX000469,P00016,2024-07-22,Deposit,6927.26,Bank Transfer
TX000470,P00016,2023-10-11,Deposit,1388.23,Bank Transfer
TX000471,P00016,2024-08-20,Deposit,4093.81,Bank Transfer
TX000472,P00016,2023-03-27,Deposit,9272.88,Bank Transfer
TX000473,P00016,2023-04-13,Withdrawal,8144.51,Bank Transfer
TX000474,P00016,2024-03-23,Deposit,1433.4,Bank Transfer
TX000475,P00016,2023-06-10,Deposit,7781.66,Bank Transfer
TX000476,P00016,2023-11-29,Deposit,5929.32,Bank Transfer
TX000477,P00016,2023-05-15,Deposit,2893.34,Bank Transfer
TX000478,P00016,2023-05-23,Withdrawal,2252.19,Bank Transfer
TX000479,P00016,2023-06-13,Deposit,2785.71,Bank Transfer
TX000480,P00016,2023-11-26,Deposit,8572.75,Bank Transfer
TX000481,P00016,2023-12-24,Withdrawal,2989.1,Bank Transfer
TX000482,P00016,2023-02-11,Deposit,8409.03,Bank Transfer
TX000483,P00016,2023-03-07,Withdrawal,4780.38,Bank Transfer
TX000484,P00016,2023-01-18,Deposit,6843.31,Bank Transfer
TX000485,P00016,2024-09-17,Deposit,4211.39,Bank Transfer
TX000486,P00016,2023-03-17,Deposit,9985.21,Bank Transfer
TX000487,P00016,2023-04-10,Withdrawal,7634.94,Bank Transfer
TX000488,P00016,2023-08-06,Deposit,1213.04,Bank Transfer
TX000489,P00016,2024-09-29,Deposit,3680.99,Bank Transfer
TX000490,P00016,2023-02-07,Deposit,955.2,Bank Transfer
TX000491,P00016,2023-02-23,Withdrawal,350.73,Bank Transfer
TX000492,P00016,2024-11-05,Deposit,3152.85,Bank Transfer
TX000493,P00016,2024-11-24,Withdrawal,1222.66,Bank Transfer
TX000494,P00016,2023-12-07,Deposit,1016.07,Bank Transfer
TX000495,P00016,2023-07-12,Deposit,8697.54,Bank Transfer
TX000496,P00016,2024-08-30,Deposit,9519.53,Bank Transfer
TX000497,P00016,2024-10-15,Deposit,1864.66,Bank Transfer
TX000498,P00016,2023-08-25,Deposit,6556.28,Bank Transfer
TX000499,P00016,2023-09-22,Withdrawal,5863.43,Bank Transfer
TX000500,P00016,2024-04-09,Deposit,6188.94,Bank Transfer
TX000501,P00016,2023-03-12,Deposit,7286.0,Bank Transfer
TX000502,P00016,2023-06-04,Deposit,7397.2,Bank Transfer
TX000503,P00016,2024-03-08,Deposit,6878.24,Bank Transfer
TX000504,P00016,2023-12-30,Deposit,684.89,Bank Transfer
TX000505,P00016,2024-05-29,Deposit,7387.39,Bank Transfer
TX000506,P00016,2024-02-09,Deposit,9269.36,Bank Transfer
TX000507,P00016,2024-08-12,Deposit,7143.16,Bank Transfer
TX000508,P00016,2023-10-08,Deposit,715.98,Bank Transfer
TX000509,P00016,2024-12-02,Deposit,5568.59,Bank Transfer
TX000510,P00016,2024-12-08,Withdrawal,2996.61,Bank Transfer
TX000511,P00016,2024-04-20,Deposit,2705.07,Bank Transfer
TX000512,P00016,2023-11-29,Deposit,3899.85,Bank Transfer
TX000513,P00016,2023-08-07,Deposit,3775.04,Bank Transfer
TX000514,P00016,2023-05-03,Deposit,4938.33,Bank Transfer
TX000515,P00016,2024-05-01,Deposit,601.09,Bank Transfer
TX000516,P00016,2023-06-29,Deposit,6941.31,Bank Transfer
TX000517,P00016,2023-07-04,Withdrawal,2086.26,Bank Transfer
TX000518,P00016,2023-05-07,Deposit,2579.28,Bank Transfer
TX000519,P00016,2024-06-20,Deposit,9805.67,Bank Transfer
TX000520,P00016,2024-05-04,Deposit,5209.61,Bank Transfer
TX000521,P00016,2023-12-31,Deposit,4071.82,Bank Transfer
TX000522,P00016,2024-01-14,Withdrawal,1584.77,Bank Transfer
TX000523,P00016,2024-11-25,Deposit,5679.29,Bank Transfer
TX000524,P00016,2024-09-09,Deposit,967.25,Bank Transfer
TX000525,P00016,2024-08-26,Deposit,3568.72,Bank Transfer
TX000526,P00016,2024-09-07,Withdrawal,2329.73,Bank Transfer
TX000527,P00016,2023-02-25,Deposit,9744.25,Bank Transfer
TX000528,P00016,2023-03-05,Withdrawal,6253.01,Bank Transfer
TX000529,P00016,2023-03-07,Deposit,2746.82,Bank Transfer
TX000530,P00016,2023-03-15,Withdrawal,3566.47,Bank Transfer
TX000531,P00016,2024-02-23,Deposit,4968.78,Bank Transfer
TX000532,P00016,2024-02-27,Withdrawal,6886.98,Bank Transfer
TX000533,P00016,2024-06-06,Deposit,6839.13,Bank Transfer
TX000534,P00016,2024-06-11,Withdrawal,2668.73,Bank Transfer
TX000535,P00016,2023-06-26,Deposit,6571.09,Bank Transfer
TX000536,P00016,2024-09-06,Deposit,5594.32,Bank Transfer
TX000537,P00016,2024-09-26,Withdrawal,2976.53,Bank Transfer
TX000538,P00016,2024-06-26,Deposit,9340.56,Bank Transfer
TX000539,P00016,2024-08-20,Deposit,5688.19,Bank Transfer
TX000540,P00017,2024-11-19,Deposit,27.22,E-Wallet
TX000541,P00017,2024-08-05,Deposit,88.1,E-Wallet
TX000542,P00017,2024-06-06,Deposit,85.57,E-Wallet
TX000543,P00017,2024-06-27,Withdrawal,127.94,E-Wallet
TX000544,P00017,2024-11-04,Deposit,7.77,E-Wallet
TX000545,P00017,2024-11-28,Withdrawal,6.52,E-Wallet
TX000546,P00017,2024-04-20,Deposit,51.82,E-Wallet
TX000547,P00017,2024-11-14,Deposit,43.26,E-Wallet
TX000548,P00017,2024-06-08,Deposit,48.09,E-Wallet
TX000549,P00017,2024-11-01,Deposit,86.79,E-Wallet
TX000550,P00018,2024-12-07,Deposit,79.09,E-Wallet
TX000551,P00018,2024-12-07,Withdrawal,58.38,E-Wallet
TX000552,P00018,2024-10-02,Deposit,40.73,E-Wallet
TX000553,P00018,2024-10-23,Withdrawal,53.31,E-Wallet
TX000554,P00018,2024-10-25,Deposit,26.27,E-Wallet
TX000555,P00018,2024-12-27,Deposit,20.13,E-Wallet
TX000556,P00018,2024-12-27,Deposit,87.98,E-Wallet
TX000557,P00018,2024-11-13,Deposit,56.21,E-Wallet
TX000558,P00018,2024-10-15,Deposit,70.24,E-Wallet
TX000559,P00019,2024-07-24,Deposit,166.39,Bank Transfer
TX000560,P00019,2024-08-19,Deposit,40.37,Bank Transfer
TX000561,P00019,2024-09-27,Deposit,179.0,Bank Transfer
TX000562,P00019,2024-12-05,Deposit,287.37,Bank Transfer
TX000563,P00019,2024-11-19,Deposit,236.32,Bank Transfer
TX000564,P00019,2024-12-02,Withdrawal,247.69,Bank Transfer
TX000565,P00019,2024-11-21,Deposit,100.87,Bank Transfer
TX000566,P00019,2024-07-10,Deposit,286.86,Bank Transfer
TX000567,P00019,2024-08-08,Withdrawal,99.07,Bank Transfer
TX000568,P00019,2024-09-28,Deposit,243.55,Bank Transfer
TX000569,P00019,2024-12-30,Deposit,224.3,Bank Transfer
TX000570,P00020,2024-11-08,Deposit,73.09,E-Wallet
TX000571,P00020,2024-11-17,Withdrawal,78.79,E-Wallet
TX000572,P00020,2024-06-07,Deposit,88.84,E-Wallet
TX000573,P00020,2024-11-14,Deposit,53.66,E-Wallet
TX000574,P00020,2024-12-03,Deposit,12.98,E-Wallet
TX000575,P00020,2024-11-22,Deposit,56.84,E-Wallet
TX000576,P00020,2024-01-25,Deposit,71.05,E-Wallet
TX000577,P00020,2024-07-07,Deposit,92.75,E-Wallet
TX000578,P00020,2024-07-24,Withdrawal,72.53,E-Wallet
TX000579,P00021,2024-07-30,Deposit,472.38,E-Wallet
TX000580,P00021,2023-10-06,Deposit,149.81,E-Wallet
TX000581,P00021,2024-01-04,Deposit,822.85,E-Wallet
TX000582,P00021,2024-01-23,Withdrawal,309.54,E-Wallet
TX000583,P00021,2024-12-30,Deposit,1361.02,E-Wallet
TX000584,P00021,2024-12-13,Deposit,1111.17,E-Wallet
TX000585,P00021,2023-08-29,Deposit,1728.35,E-Wallet
TX000586,P00021,2024-06-17,Deposit,1061.03,E-Wallet
TX000587,P00021,2023-09-02,Deposit,1690.39,E-Wallet
TX000588,P00021,2023-09-18,Withdrawal,1677.15,E-Wallet
TX000589,P00021,2024-08-15,Deposit,1988.96,E-Wallet
TX000590,P00021,2024-09-04,Withdrawal,1866.78,E-Wallet
TX000591,P00021,2024-09-15,Deposit,101.24,E-Wallet
TX000592,P00021,2024-12-28,Deposit,1605.57,E-Wallet
TX000593,P00021,2023-12-29,Deposit,1777.74,E-Wallet
TX000594,P00021,2024-04-01,Deposit,1535.58,E-Wallet
TX000595,P00021,2024-12-22,Deposit,730.57,E-Wallet
TX000596,P00021,2023-05-07,Deposit,158.2,E-Wallet
TX000597,P00021,2023-05-15,Withdrawal,218.27,E-Wallet
TX000598,P00021,2023-09-25,Deposit,1578.92,E-Wallet
TX000599,P00021,2024-04-15,Deposit,609.81,E-Wallet
TX000600,P00021,2024-05-01,Withdrawal,470.66,E-Wallet
TX000601,P00021,2024-11-25,Deposit,848.73,E-Wallet
TX000602,P00021,2024-12-21,Withdrawal,1084.91,E-Wallet
TX000603,P00021,2024-01-24,Deposit,452.81,E-Wallet
TX000604,P00021,2024-02-23,Withdrawal,208.16,E-Wallet
TX000605,P00021,2024-09-24,Deposit,1504.78,E-Wallet
TX000606,P00021,2024-05-02,Deposit,1677.59,E-Wallet
TX000607,P00021,2024-06-01,Withdrawal,894.96,E-Wallet
TX000608,P00021,2024-11-04,Deposit,1875.62,E-Wallet
TX000609,P00021,2023-09-13,Deposit,595.38,E-Wallet
TX000610,P00021,2024-02-27,Deposit,454.54,E-Wallet
TX000611,P00021,2024-08-04,Deposit,438.01,E-Wallet
TX000612,P00021,2024-04-30,Deposit,418.59,E-Wallet
TX000613,P00021,2024-05-15,Deposit,1897.52,E-Wallet
TX000614,P00021,2024-06-06,Withdrawal,1075.37,E-Wallet
TX000615,P00022,2024-07-01,Deposit,294.22,E-Wallet
TX000616,P00022,2024-11-16,Deposit,301.8,E-Wallet
TX000617,P00022,2024-07-01,Deposit,795.03,E-Wallet
TX000618,P00022,2024-11-01,Deposit,1085.98,E-Wallet
TX000619,P00022,2024-05-16,Deposit,129.7,E-Wallet
TX000620,P00022,2024-10-30,Deposit,1568.71,E-Wallet
TX000621,P00022,2024-11-07,Withdrawal,892.67,E-Wallet
TX000622,P00022,2024-01-03,Deposit,682.58,E-Wallet
TX000623,P00022,2024-11-24,Deposit,1666.22,E-Wallet
TX000624,P00022,2024-12-20,Withdrawal,726.2,E-Wallet
TX000625,P00022,2024-10-23,Deposit,1238.1,E-Wallet
TX000626,P00022,2024-10-29,Withdrawal,1146.3,E-Wallet
TX000627,P00022,2024-05-25,Deposit,1205.76,E-Wallet
TX000628,P00022,2024-05-26,Withdrawal,486.18,E-Wallet
TX000629,P00022,2024-06-25,Deposit,499.35,E-Wallet
TX000630,P00022,2024-05-17,Deposit,657.93,E-Wallet
TX000631,P00022,2024-06-12,Withdrawal,456.16,E-Wallet
TX000632,P00022,2023-10-06,Deposit,511.53,E-Wallet
TX000633,P00022,2023-10-25,Withdrawal,697.38,E-Wallet
TX000634,P00022,2024-08-21,Deposit,1004.13,E-Wallet
TX000635,P00022,2024-12-07,Deposit,285.02,E-Wallet
TX000636,P00022,2024-09-19,Deposit,1717.96,E-Wallet
TX000637,P00022,2024-10-19,Withdrawal,1795.14,E-Wallet
TX000638,P00022,2023-11-19,Deposit,1424.54,E-Wallet
TX000639,P00022,2023-10-08,Deposit,638.61,E-Wallet
TX000640,P00022,2023-09-16,Deposit,166.87,E-Wallet
TX000641,P00022,2024-09-28,Deposit,827.57,E-Wallet
TX000642,P00022,2023-10-21,Deposit,1422.55,E-Wallet
TX000643,P00022,2023-08-19,Deposit,1249.64,E-Wallet
TX000644,P00022,2024-10-20,Deposit,112.78,E-Wallet
TX000645,P00022,2024-02-14,Deposit,1704.93,E-Wallet
TX000646,P00022,2024-06-09,Deposit,864.17,E-Wallet
TX000647,P00022,2024-05-22,Deposit,1159.07,E-Wallet
TX000648,P00022,2024-08-30,Deposit,890.56,E-Wallet
TX000649,P00022,2024-11-18,Deposit,889.47,E-Wallet
TX000650,P00022,2024-12-21,Deposit,940.18,E-Wallet
TX000651,P00022,2024-12-23,Withdrawal,437.99,E-Wallet
TX000652,P00022,2024-05-29,Deposit,1069.4,E-Wallet
TX000653,P00022,2024-03-31,Deposit,1128.56,E-Wallet
TX000654,P00023,2024-12-18,Deposit,243.05,Crypto
TX000655,P00023,2024-12-29,Deposit,255.64,Crypto
TX000656,P00023,2024-12-31,Withdrawal,116.23,Crypto
TX000657,P00023,2024-12-26,Deposit,274.94,Crypto
TX000658,P00023,2024-12-29,Deposit,139.87,Crypto
TX000659,P00023,2024-12-11,Deposit,281.12,Crypto
TX000660,P00023,2024-12-12,Withdrawal,98.8,Crypto
TX000661,P00023,2024-12-16,Deposit,124.3,Crypto
TX000662,P00023,2024-12-23,Withdrawal,48.14,Crypto
TX000663,P00023,2024-12-14,Deposit,56.72,Crypto
TX000664,P00023,2024-12-10,Deposit,243.81,Crypto
TX000665,P00023,2024-12-09,Deposit,78.34,Crypto
TX000666,P00023,2024-12-22,Deposit,29.46,Crypto
TX000667,P00023,2024-12-28,Withdrawal,28.48,Crypto
TX000668,P00023,2024-12-12,Deposit,210.96,Crypto
TX000669,P00023,2024-12-21,Withdrawal,278.75,Crypto
TX000670,P00023,2024-12-23,Deposit,192.73,Crypto
TX000671,P00023,2024-12-26,Deposit,298.63,Crypto
TX000672,P00023,2024-12-22,Deposit,289.67,Crypto
TX000673,P00023,2024-12-14,Deposit,138.46,Crypto
TX000674,P00023,2024-12-21,Deposit,221.42,Crypto
TX000675,P00023,2024-12-27,Withdrawal,106.2,Crypto
TX000676,P00023,2024-12-07,Deposit,56.33,Crypto
TX000677,P00023,2024-12-30,Deposit,217.03,Crypto
TX000678,P00024,2023-12-27,Deposit,95.22,E-Wallet
TX000679,P00024,2024-01-02,Withdrawal,120.59,E-Wallet
TX000680,P00024,2023-12-08,Deposit,72.22,E-Wallet
TX000681,P00024,2023-11-04,Deposit,75.02,E-Wallet
TX000682,P00024,2023-11-06,Withdrawal,33.88,E-Wallet
TX000683,P00024,2024-07-17,Deposit,18.61,E-Wallet
TX000684,P00024,2023-09-14,Deposit,64.56,E-Wallet
TX000685,P00025,2024-12-28,Deposit,75.14,Credit Card
TX000686,P00026,2024-03-31,Deposit,29.93,E-Wallet
TX000687,P00026,2024-04-22,Withdrawal,28.83,E-Wallet
TX000688,P00026,2024-02-24,Deposit,7.3,E-Wallet
TX000689,P00026,2024-03-10,Withdrawal,5.73,E-Wallet
TX000690,P00026,2024-08-27,Deposit,13.27,E-Wallet
TX000691,P00026,2024-10-07,Deposit,22.16,E-Wallet
TX000692,P00027,2024-11-03,Deposit,594.65,E-Wallet
TX000693,P00027,2024-10-20,Deposit,1019.28,E-Wallet
TX000694,P00027,2024-08-21,Deposit,718.33,E-Wallet
TX000695,P00027,2024-12-21,Deposit,1651.67,E-Wallet
TX000696,P00027,2024-12-07,Deposit,826.58,E-Wallet
TX000697,P00027,2024-10-13,Deposit,1486.16,E-Wallet
TX000698,P00027,2024-12-31,Deposit,1751.16,E-Wallet
TX000699,P00027,2024-09-12,Deposit,1326.3,E-Wallet
TX000700,P00027,2024-09-26,Withdrawal,1492.06,E-Wallet
TX000701,P00027,2024-10-02,Deposit,941.51,E-Wallet
TX000702,P00027,2024-10-07,Deposit,1859.01,E-Wallet
TX000703,P00027,2024-09-29,Deposit,1917.71,E-Wallet
TX000704,P00027,2024-11-04,Deposit,445.4,E-Wallet
TX000705,P00027,2024-12-04,Withdrawal,436.6,E-Wallet
TX000706,P00027,2024-10-06,Deposit,1507.89,E-Wallet
TX000707,P00027,2024-09-07,Deposit,1492.33,E-Wallet
TX000708,P00027,2024-09-01,Deposit,1316.68,E-Wallet
TX000709,P00027,2024-09-18,Withdrawal,622.33,E-Wallet
TX000710,P00027,2024-09-24,Deposit,717.69,E-Wallet
TX000711,P00027,2024-10-14,Deposit,1599.77,E-Wallet
TX000712,P00027,2024-12-29,Deposit,486.05,E-Wallet
TX000713,P00027,2024-10-30,Deposit,606.88,E-Wallet
TX000714,P00027,2024-11-22,Withdrawal,651.5,E-Wallet
TX000715,P00027,2024-12-17,Deposit,515.85,E-Wallet
TX000716,P00027,2024-10-26,Deposit,569.56,E-Wallet
TX000717,P00027,2024-11-05,Withdrawal,349.28,E-Wallet
TX000718,P00027,2024-10-16,Deposit,1197.46,E-Wallet
TX000719,P00027,2024-12-18,Deposit,1261.3,E-Wallet
TX000720,P00027,2024-09-28,Deposit,1797.22,E-Wallet
TX000721,P00027,2024-12-03,Deposit,105.11,E-Wallet
TX000722,P00027,2024-12-03,Deposit,232.78,E-Wallet
TX000723,P00027,2024-12-10,Withdrawal,256.07,E-Wallet
TX000724,P00027,2024-12-10,Deposit,1543.52,E-Wallet
TX000725,P00027,2024-09-10,Deposit,507.05,E-Wallet
TX000726,P00027,2024-11-04,Deposit,362.72,E-Wallet
TX000727,P00028,2024-03-04,Deposit,61.79,Credit Card
TX000728,P00028,2024-02-17,Deposit,57.72,Credit Card
TX000729,P00028,2024-01-25,Deposit,173.43,Credit Card
TX000730,P00028,2024-02-22,Withdrawal,61.28,Credit Card
TX000731,P00028,2024-10-07,Deposit,156.9,Credit Card
TX000732,P00028,2024-12-14,Deposit,267.75,Credit Card
TX000733,P00028,2024-09-13,Deposit,261.81,Credit Card
TX000734,P00028,2024-12-13,Deposit,78.96,Credit Card
TX000735,P00028,2024-12-23,Deposit,265.98,Credit Card
TX000736,P00028,2024-06-28,Deposit,71.7,Credit Card
TX000737,P00028,2024-07-17,Deposit,278.8,Credit Card
TX000738,P00028,2024-01-18,Deposit,76.56,Credit Card
TX000739,P00028,2024-01-27,Withdrawal,44.68,Credit Card
TX000740,P00028,2024-07-14,Deposit,200.71,Credit Card
TX000741,P00029,2023-08-12,Deposit,48.72,E-Wallet
TX000742,P00029,2023-10-05,Deposit,95.64,E-Wallet
TX000743,P00029,2024-11-26,Deposit,90.36,E-Wallet
TX000744,P00029,2023-05-15,Deposit,79.0,E-Wallet
TX000745,P00029,2023-10-10,Deposit,79.03,E-Wallet
TX000746,P00029,2024-12-12,Deposit,76.18,E-Wallet
TX000747,P00030,2024-02-15,Deposit,23.89,Credit Card
TX000748,P00030,2024-03-13,Withdrawal,28.24,Credit Card
TX000749,P00030,2023-12-20,Deposit,10.39,Credit Card
TX000750,P00031,2024-08-28,Deposit,4448.05,Crypto
TX000751,P00031,2023-08-19,Deposit,7024.35,Crypto
TX000752,P00031,2024-09-30,Deposit,9690.44,Crypto
TX000753,P00031,2024-10-01,Withdrawal,10271.37,Crypto
TX000754,P00031,2023-06-20,Deposit,1597.82,Crypto
TX000755,P00031,2023-07-17,Withdrawal,1796.18,Crypto
TX000756,P00031,2024-05-01,Deposit,4396.06,Crypto
TX000757,P00031,2023-06-07,Deposit,1008.28,Crypto
TX000758,P00031,2024-12-05,Deposit,1347.75,Crypto
TX000759,P00031,2024-12-17,Withdrawal,573.34,Crypto
TX000760,P00031,2023-07-20,Deposit,897.59,Crypto
TX000761,P00031,2023-02-17,Deposit,4741.66,Crypto
TX000762,P00031,2024-11-23,Deposit,7554.51,Crypto
TX000763,P00031,2024-04-08,Deposit,9357.82,Crypto
TX000764,P00031,2024-04-27,Withdrawal,11193.15,Crypto
TX000765,P00031,2023-08-23,Deposit,851.72,Crypto
TX000766,P00031,2024-04-01,Deposit,4112.69,Crypto
TX000767,P00031,2024-04-01,Withdrawal,4492.72,Crypto
TX000768,P00031,2024-04-26,Deposit,6680.95,Crypto
TX000769,P00031,2023-11-20,Deposit,7878.16,Crypto
TX000770,P00031,2023-12-14,Withdrawal,9784.68,Crypto
TX000771,P00031,2023-07-15,Deposit,1454.36,Crypto
TX000772,P00031,2023-08-09,Withdrawal,1410.82,Crypto
TX000773,P00031,2024-02-24,Deposit,6440.81,Crypto
TX000774,P00031,2024-03-05,Withdrawal,8577.95,Crypto
TX000775,P00031,2024-08-28,Deposit,6816.77,Crypto
TX000776,P00031,2023-06-18,Deposit,6165.07,Crypto
TX000777,P00031,2023-02-02,Deposit,8479.92,Crypto
TX000778,P00031,2024-01-26,Deposit,9948.39,Crypto
TX000779,P00031,2024-02-09,Deposit,8476.64,Crypto
TX000780,P00031,2024-03-03,Withdrawal,10029.39,Crypto
TX000781,P00031,2023-01-17,Deposit,8150.94,Crypto
TX000782,P00031,2023-02-07,Withdrawal,8009.47,Crypto
TX000783,P00031,2024-01-04,Deposit,1717.93,Crypto
TX000784,P00031,2024-06-07,Deposit,8323.19,Crypto
TX000785,P00031,2023-09-07,Deposit,9704.41,Crypto
TX000786,P00031,2023-09-15,Withdrawal,5132.74,Crypto
TX000787,P00031,2024-01-18,Deposit,5722.1,Crypto
TX000788,P00031,2024-02-16,Deposit,3415.98,Crypto
TX000789,P00031,2023-08-21,Deposit,8540.25,Crypto
TX000790,P00031,2023-08-23,Withdrawal,11663.61,Crypto
TX000791,P00031,2023-06-24,Deposit,743.63,Crypto
TX000792,P00032,2024-05-07,Deposit,333.91,Crypto
TX000793,P00032,2024-07-04,Deposit,538.53,Crypto
TX000794,P00032,2023-05-02,Deposit,416.07,Crypto
TX000795,P00032,2024-05-28,Deposit,1465.8,Crypto
TX000796,P00032,2024-05-16,Deposit,909.78,Crypto
TX000797,P00032,2024-04-27,Deposit,533.58,Crypto
TX000798,P00032,2024-05-06,Withdrawal,500.1,Crypto
TX000799,P00032,2023-06-19,Deposit,750.54,Crypto
TX000800,P00032,2023-07-16,Withdrawal,368.0,Crypto
TX000801,P00032,2024-12-07,Deposit,1319.88,Crypto
TX000802,P00032,2024-12-29,Withdrawal,1768.3,Crypto
TX000803,P00032,2023-04-04,Deposit,574.43,Crypto
TX000804,P00032,2023-04-23,Withdrawal,422.68,Crypto
TX000805,P00032,2024-04-20,Deposit,1917.52,Crypto
TX000806,P00032,2024-12-16,Deposit,957.8,Crypto
TX000807,P00032,2024-01-11,Deposit,1283.52,Crypto
TX000808,P00032,2024-10-26,Deposit,1386.43,Crypto
TX000809,P00032,2024-03-16,Deposit,641.58,Crypto
TX000810,P00032,2023-11-09,Deposit,577.43,Crypto
TX000811,P00032,2023-07-20,Deposit,1689.86,Crypto
TX000812,P00032,2023-08-02,Withdrawal,512.5,Crypto
TX000813,P00033,2024-12-12,Deposit,36.63,Bank Transfer
TX000814,P00033,2024-12-28,Withdrawal,16.38,Bank Transfer
TX000815,P00033,2024-09-14,Deposit,27.46,Bank Transfer
TX000816,P00033,2024-11-05,Deposit,175.08,Bank Transfer
TX000817,P00033,2024-11-17,Withdrawal,110.55,Bank Transfer
TX000818,P00033,2024-08-15,Deposit,156.92,Bank Transfer
TX000819,P00033,2024-08-02,Deposit,172.42,Bank Transfer
TX000820,P00033,2024-10-24,Deposit,145.37,Bank Transfer
TX000821,P00033,2024-10-24,Withdrawal,195.1,Bank Transfer
TX000822,P00034,2024-10-04,Deposit,71.91,Crypto
