player_id,registration_date,country,segment,status,preferred_game,deposit_method,last_login,kyc_verified
P01211,2023-01-10,Malta,Casual,Self-Excluded,Live Casino,Crypto,2023-06-18,Yes
P01212,2024-10-16,Cyprus,Casual,Dormant,Poker,Crypto,2024-10-16,Yes
P01213,2023-12-29,Brazil,Casual,Dormant,Table Games,Crypto,2024-09-11,Yes
P01214,2023-08-23,Germany,Regular,Active,Table Games,Crypto,2024-12-30,No
P01215,2024-10-11,Cyprus,VIP,Active,Slots,E-Wallet,2024-12-28,Yes
P01216,2023-10-20,UK,Casual,Inactive,Sports Betting,E-Wallet,2024-06-28,Yes
P01217,2024-11-24,Germany,Regular,Dormant,Sports Betting,Credit Card,2024-11-24,Yes
P01218,2023-01-08,India,VIP,Inactive,Live Casino,Credit Card,2024-07-08,Yes
P01219,2024-11-21,Finland,Whale,Dormant,Live Casino,E-Wallet,2024-11-21,Yes
P01220,2024-06-10,Canada,VIP,Active,Sports Betting,Crypto,2024-12-17,Yes
P01221,2023-12-13,Finland,Whale,Dormant,Slots,Bank Transfer,2024-04-18,Yes
P01222,2023-08-07,Nigeria,Casual,Active,Sports Betting,E-Wallet,2024-12-27,No
P01223,2024-10-20,UK,VIP,Active,Sports Betting,Crypto,2024-12-31,Yes
P01224,2024-04-16,Germany,Casual,Active,Slots,Bank Transfer,2024-12-22,No
P01225,2023-12-30,Sweden,Casual,Active,Live Casino,Credit Card,2024-12-23,Yes
P01226,2024-02-25,UK,VIP,Active,Live Casino,Bank Transfer,2024-12-24,Yes
P01227,2023-11-03,Finland,Casual,Inactive,Table Games,Credit Card,2024-02-04,No
P01228,2024-03-25,Canada,Regular,Active,Slots,Bank Transfer,2024-12-22,No
P01229,2023-04-24,Malta,Regular,Active,Sports Betting,Crypto,2024-12-17,Yes
P01230,2023-06-14,Brazil,VIP,Inactive,Slots,Crypto,2024-10-16,Yes
P01231,2024-11-29,Canada,Casual,Self-Excluded,Poker,Crypto,2024-11-30,Yes
P01232,2023-01-22,Finland,Whale,Active,Slots,E-Wallet,2024-12-22,Yes
P01233,2024-03-15,UK,VIP,Dormant,Sports Betting,Crypto,2024-09-19,Yes
P01234,2024-03-15,Finland,Casual,Active,Live Casino,E-Wallet,2024-12-19,Yes
P01235,2023-09-27,Canada,Casual,Dormant,Live Casino,Crypto,2024-01-31,Yes
P01236,2024-12-18,Nigeria,VIP,Inactive,Live Casino,E-Wallet,2024-12-18,No
P01237,2024-10-11,Malta,Regular,Active,Sports Betting,Credit Card,2024-12-18,Yes
P01238,2023-05-30,Germany,Casual,Inactive,Slots,Crypto,2023-12-20,Yes
P01239,2024-10-10,Cyprus,Casual,Dormant,Table Games,Crypto,2024-10-10,Yes
P01240,2024-10-21,Brazil,Regular,Active,Table Games,Bank Transfer,2024-12-18,No
P01241,2023-09-10,Malta,Regular,Active,Slots,Credit Card,2024-12-17,Yes
P01242,2023-08-06,Nigeria,Regular,Active,Slots,Crypto,2024-12-21,Yes
P01243,2024-01-08,Germany,VIP,Active,Slots,E-Wallet,2024-12-18,Yes
P01244,2024-01-06,Finland,Regular,Self-Excluded,Poker,Bank Transfer,2024-11-02,Yes
P01245,2024-08-21,Malta,Casual,Inactive,Poker,Credit Card,2024-09-03,Yes
P01246,2024-11-01,Sweden,Whale,Self-Excluded,Slots,Credit Card,2024-11-07,No
P01247,2023-11-05,Cyprus,Regular,Self-Excluded,Poker,E-Wallet,2024-11-28,Yes
P01248,2024-07-17,India,Casual,Self-Excluded,Sports Betting,Credit Card,2024-10-13,No
P01249,2024-03-05,UK,Casual,Inactive,Live Casino,Bank Transfer,2024-11-17,Yes
P01250,2023-02-16,Cyprus,Casual,Dormant,Sports Betting,Crypto,2023-04-19,Yes
P01251,2023-03-18,Finland,VIP,Active,Sports Betting,Crypto,2024-12-29,Yes
P01252,2023-07-08,Cyprus,Casual,Active,Poker,Credit Card,2024-12-26,No
P01253,2024-04-11,Finland,Regular,Inactive,Table Games,Bank Transfer,2024-10-12,No
P01254,2023-10-02,Cyprus,Casual,Inactive,Slots,E-Wallet,2023-12-28,Yes
P01255,2023-10-12,UK,Regular,Dormant,Live Casino,E-Wallet,2024-02-27,Yes
P01256,2023-12-22,India,Casual,Inactive,Slots,Bank Transfer,2024-06-27,Yes
P01257,2024-09-18,UK,Casual,Active,Table Games,E-Wallet,2024-12-17,Yes
P01258,2023-09-20,Nigeria,Casual,Dormant,Slots,Crypto,2024-06-21,No
P01259,2024-10-03,Cyprus,Casual,Inactive,Sports Betting,E-Wallet,2024-11-07,Yes
P01260,2024-10-06,Canada,Casual,Dormant,Live Casino,Crypto,2024-10-06,Yes
P01261,2024-01-13,Germany,Regular,Active,Sports Betting,E-Wallet,2024-12-24,Yes
P01262,2023-06-30,Malta,VIP,Active,Table Games,Credit Card,2024-12-24,Yes
P01263,2024-02-08,Germany,VIP,Inactive,Live Casino,Credit Card,2024-05-14,Yes
P01264,2024-10-22,Germany,Casual,Dormant,Poker,E-Wallet,2024-10-22,Yes
P01265,2024-09-09,UK,VIP,Active,Slots,Credit Card,2024-12-23,No
P01266,2023-02-14,Germany,Regular,Active,Table Games,E-Wallet,2024-12-29,No
P01267,2023-01-10,Finland,Regular,Dormant,Table Games,Credit Card,2023-04-28,Yes
P01268,2024-07-30,Brazil,Casual,Dormant,Table Games,Crypto,2024-08-19,Yes
P01269,2024-12-09,Germany,Casual,Active,Slots,Credit Card,2024-12-25,Yes
P01270,2024-06-07,Malta,Casual,Dormant,Slots,E-Wallet,2024-07-30,Yes
P01271,2023-05-31,Cyprus,Casual,Inactive,Sports Betting,Credit Card,2024-03-19,Yes
P01272,2023-08-18,India,Whale,Active,Slots,Bank Transfer,2024-12-21,Yes
P01273,2023-03-28,Malta,VIP,Dormant,Sports Betting,Bank Transfer,2023-08-29,Yes
P01274,2023-06-03,Brazil,Regular,Dormant,Poker,Bank Transfer,2024-05-19,Yes
P01275,2024-05-26,Germany,Casual,Self-Excluded,Slots,E-Wallet,2024-08-01,No
P01276,2023-06-01,Germany,Casual,Inactive,Slots,Crypto,2024-10-02,No
P01277,2023-04-03,Malta,Casual,Active,Sports Betting,Bank Transfer,2024-12-19,Yes
P01278,2024-12-11,Nigeria,Casual,Dormant,Table Games,E-Wallet,2024-12-11,No
P01279,2023-09-09,Sweden,Regular,Inactive,Poker,Crypto,2024-06-16,Yes
P01280,2024-01-29,Canada,VIP,Active,Poker,E-Wallet,2024-12-28,Yes
P01281,2023-01-03,UK,Casual,Active,Table Games,Crypto,2024-12-30,No
P01282,2023-03-03,Malta,VIP,Dormant,Table Games,Crypto,2024-03-06,Yes
P01283,2024-03-07,Cyprus,VIP,Active,Slots,E-Wallet,2024-12-30,Yes
P01284,2023-05-27,Canada,Regular,Inactive,Table Games,Credit Card,2023-06-22,Yes
P01285,2023-03-17,Malta,Regular,Inactive,Slots,E-Wallet,2024-11-14,Yes
P01286,2023-03-20,Canada,Casual,Active,Live Casino,E-Wallet,2024-12-30,Yes
P01287,2024-06-24,Sweden,Casual,Self-Excluded,Sports Betting,Bank Transfer,2024-09-08,Yes
P01288,2023-01-14,UK,Regular,Active,Slots,E-Wallet,2024-12-19,Yes
P01289,2024-03-09,Finland,Casual,Self-Excluded,Table Games,Bank Transfer,2024-10-27,Yes
P01290,2023-06-10,Finland,Casual,Active,Sports Betting,E-Wallet,2024-12-18,Yes
P01291,2023-02-27,Finland,Casual,Active,Poker,Credit Card,2024-12-19,No
P01292,2023-11-17,Canada,Casual,Self-Excluded,Live Casino,Credit Card,2024-06-11,No
P01293,2023-07-19,Germany,Regular,Active,Table Games,Bank Transfer,2024-12-18,Yes
P01294,2024-07-08,Nigeria,Casual,Active,Slots,Bank Transfer,2024-12-20,Yes
P01295,2023-02-03,Nigeria,Casual,Active,Poker,Credit Card,2024-12-18,Yes
P01296,2023-02-16,Brazil,Regular,Active,Slots,Bank Transfer,2024-12-18,No
P01297,2024-05-27,Canada,Whale,Active,Table Games,E-Wallet,2024-12-29,Yes
P01298,2024-02-22,Germany,Casual,Dormant,Poker,E-Wallet,2024-06-29,Yes
P01299,2024-05-03,Brazil,Regular,Inactive,Live Casino,E-Wallet,2024-05-12,Yes
P01300,2024-10-02,Cyprus,Casual,Active,Live Casino,E-Wallet,2024-12-28,No
P01301,2024-05-28,Nigeria,Casual,Inactive,Poker,Bank Transfer,2024-11-30,Yes
P01302,2023-10-25,UK,Casual,Inactive,Sports Betting,E-Wallet,2024-06-01,Yes
P01303,2023-03-18,Germany,Regular,Dormant,Slots,E-Wallet,2024-08-08,No
P01304,2023-03-31,India,Casual,Inactive,Live Casino,Bank Transfer,2024-07-08,Yes
P01305,2024-01-08,Malta,Casual,Inactive,Sports Betting,Bank Transfer,2024-02-13,No
P01306,2024-03-28,Germany,Whale,Inactive,Poker,Crypto,2024-05-02,Yes
P01307,2024-02-15,Malta,VIP,Active,Sports Betting,Bank Transfer,2024-12-26,Yes
P01308,2023-11-18,Canada,Regular,Inactive,Poker,Crypto,2024-11-01,Yes
P01309,2024-11-29,UK,VIP,Active,Live Casino,Credit Card,2024-12-27,Yes
P01310,2024-01-20,Germany,Casual,Active,Live Casino,Crypto,2024-12-23,No
P01311,2023-12-24,Finland,Regular,Inactive,Sports Betting,Credit Card,2024-11-16,Yes
P01312,2024-02-11,Canada,Regular,Dormant,Table Games,Credit Card,2024-04-02,Yes
P01313,2024-05-12,Sweden,Whale,Active,Slots,Bank Transfer,2024-12-28,Yes
P01314,2024-04-26,India,Regular,Active,Poker,Credit Card,2024-12-20,No
P01315,2023-03-05,Canada,Regular,Dormant,Sports Betting,E-Wallet,2024-03-09,Yes
P01316,2024-12-01,Malta,VIP,Active,Slots,E-Wallet,2024-12-21,Yes
P01317,2023-11-02,Canada,Casual,Dormant,Poker,E-Wallet,2024-06-20,Yes
P01318,2023-02-25,Canada,Casual,Active,Table Games,Bank Transfer,2024-12-31,Yes
P01319,2024-03-05,Canada,Casual,Inactive,Table Games,Crypto,2024-05-26,No
P01320,2024-09-03,Nigeria,Regular,Active,Poker,E-Wallet,2024-12-28,Yes
P01321,2023-11-21,Sweden,Whale,Active,Live Casino,Crypto,2024-12-31,No
P01322,2024-11-21,UK,Casual,Inactive,Sports Betting,E-Wallet,2024-11-29,Yes
P01323,2024-08-15,Cyprus,Regular,Active,Sports Betting,E-Wallet,2024-12-20,Yes
P01324,2023-08-03,Nigeria,Casual,Dormant,Slots,Bank Transfer,2024-07-15,No
P01325,2023-11-11,Sweden,Casual,Inactive,Sports Betting,Crypto,2024-01-13,Yes
P01326,2024-07-09,Germany,Casual,Inactive,Live Casino,Crypto,2024-10-02,Yes
P01327,2024-09-01,Canada,Casual,Active,Table Games,Crypto,2024-12-23,Yes
P01328,2023-04-12,Germany,Regular,Dormant,Slots,Crypto,2023-07-27,Yes
P01329,2024-09-30,Sweden,Regular,Dormant,Poker,Credit Card,2024-09-30,Yes
P01330,2023-08-05,Finland,VIP,Active,Sports Betting,Credit Card,2024-12-24,Yes
P01331,2023-05-08,Canada,Casual,Inactive,Sports Betting,Credit Card,2024-08-25,No
P01332,2024-06-03,Brazil,Regular,Active,Table Games,Crypto,2024-12-31,Yes
P01333,2024-02-29,Malta,Casual,Active,Table Games,Bank Transfer,2024-12-17,Yes
P01334,2024-03-16,Cyprus,Whale,Active,Poker,Crypto,2024-12-23,No
P01335,2024-08-14,Canada,VIP,Active,Live Casino,Crypto,2024-12-27,No
P01336,2024-03-23,Malta,Regular,Active,Poker,Credit Card,2024-12-28,Yes
P01337,2024-10-04,Finland,Regular,Dormant,Live Casino,Bank Transfer,2024-10-04,Yes
P01338,2024-03-23,Nigeria,Casual,Active,Live Casino,Credit Card,2024-12-29,Yes
P01339,2023-03-22,Malta,Regular,Inactive,Sports Betting,Bank Transfer,2023-04-16,Yes
P01340,2023-08-16,Cyprus,Regular,Active,Sports Betting,Bank Transfer,2024-12-25,Yes
P01341,2023-05-28,Germany,Casual,Inactive,Sports Betting,Credit Card,2023-09-10,Yes
P01342,2023-07-04,India,Casual,Active,Live Casino,Crypto,2024-12-24,Yes
P01343,2024-02-28,Germany,Regular,Active,Live Casino,Crypto,2024-12-27,Yes
P01344,2024-04-06,Brazil,Casual,Dormant,Slots,E-Wallet,2024-05-22,Yes
P01345,2023-02-02,India,Regular,Active,Sports Betting,Credit Card,2024-12-22,Yes
P01346,2023-05-05,Finland,Regular,Active,Slots,E-Wallet,2024-12-17,Yes
P01347,2023-08-11,Cyprus,Casual,Active,Slots,E-Wallet,2024-12-19,Yes
P01348,2023-04-05,Brazil,Casual,Active,Sports Betting,Crypto,2024-12-25,Yes
P01349,2023-07-17,Brazil,VIP,Active,Sports Betting,Credit Card,2024-12-20,Yes
P01350,2023-11-16,Sweden,Regular,Active,Sports Betting,Crypto,2024-12-20,Yes
P01351,2023-11-23,Canada,Regular,Inactive,Sports Betting,E-Wallet,2024-09-28,Yes
P01352,2024-10-09,Sweden,Casual,Dormant,Live Casino,Credit Card,2024-10-09,No
P01353,2024-02-24,Finland,Casual,Active,Table Games,Crypto,2024-12-30,Yes
P01354,2023-11-27,India,Casual,Inactive,Live Casino,Credit Card,2024-03-01,Yes
P01355,2023-05-29,UK,Casual,Dormant,Table Games,Credit Card,2023-07-30,Yes
P01356,2024-08-04,Cyprus,Casual,Dormant,Poker,Credit Card,2024-09-30,Yes
P01357,2024-06-23,Brazil,Regular,Active,Poker,Credit Card,2024-12-25,Yes
P01358,2024-11-29,India,Regular,Dormant,Table Games,E-Wallet,2024-11-29,Yes
P01359,2024-05-25,Canada,VIP,Active,Slots,Credit Card,2024-12-21,Yes
P01360,2024-08-28,UK,Regular,Inactive,Table Games,Credit Card,2024-11-09,Yes
P01361,2023-01-05,Malta,VIP,Dormant,Sports Betting,Credit Card,2023-10-23,No
P01362,2023-02-10,Germany,VIP,Active,Sports Betting,Credit Card,2024-12-17,No
P01363,2023-11-05,India,Casual,Active,Sports Betting,Credit Card,2024-12-29,Yes
P01364,2024-09-19,Sweden,Casual,Active,Sports Betting,Credit Card,2024-12-21,No
P01365,2023-04-16,UK,VIP,Active,Live Casino,Credit Card,2024-12-17,No
P01366,2024-03-22,Cyprus,VIP,Active,Table Games,Credit Card,2024-12-18,No
P01367,2023-09-23,Germany,VIP,Dormant,Slots,Bank Transfer,2023-10-15,Yes
P01368,2024-09-19,Brazil,Casual,Dormant,Live Casino,E-Wallet,2024-09-25,Yes
P01369,2023-11-23,Canada,Casual,Dormant,Sports Betting,Credit Card,2024-09-17,Yes
P01370,2024-05-04,India,Casual,Self-Excluded,Sports Betting,E-Wallet,2024-07-14,Yes
P01371,2024-12-29,Cyprus,Regular,Active,Live Casino,Credit Card,2024-12-25,Yes
P01372,2023-08-06,Sweden,Casual,Active,Sports Betting,E-Wallet,2024-12-20,Yes
P01373,2024-08-27,India,Casual,Dormant,Table Games,Crypto,2024-09-28,Yes
P01374,2023-04-19,India,VIP,Dormant,Sports Betting,Crypto,2023-11-29,No
P01375,2024-02-14,Canada,Regular,Active,Live Casino,Bank Transfer,2024-12-21,No
P01376,2023-04-15,Germany,Regular,Active,Slots,E-Wallet,2024-12-31,Yes
P01377,2023-10-01,Finland,Casual,Active,Sports Betting,Bank Transfer,2024-12-27,Yes
P01378,2023-03-28,Malta,VIP,Active,Sports Betting,Crypto,2024-12-20,Yes
P01379,2023-10-07,Canada,Casual,Inactive,Sports Betting,E-Wallet,2023-11-01,Yes
P01380,2024-08-31,Sweden,Casual,Active,Poker,Crypto,2024-12-26,Yes
P01381,2023-09-12,Germany,Casual,Dormant,Slots,Credit Card,2024-01-02,Yes
P01382,2024-06-28,Nigeria,Casual,Active,Sports Betting,Crypto,2024-12-20,Yes
P01383,2024-12-09,Malta,Casual,Active,Live Casino,Bank Transfer,2024-12-20,Yes
P01384,2023-10-22,Malta,Regular,Self-Excluded,Poker,Crypto,2023-12-09,Yes
P01385,2024-12-05,Germany,VIP,Active,Live Casino,E-Wallet,2024-12-22,Yes
P01386,2023-01-14,India,Casual,Self-Excluded,Slots,E-Wallet,2024-03-27,No
P01387,2023-06-24,Nigeria,VIP,Inactive,Table Games,Crypto,2023-07-03,Yes
P01388,2023-09-11,UK,Casual,Inactive,Poker,Bank Transfer,2023-10-04,No
P01389,2023-06-21,Germany,Regular,Dormant,Slots,Bank Transfer,2024-07-21,No
P01390,2024-05-17,Brazil,Casual,Self-Excluded,Sports Betting,Bank Transfer,2024-10-03,Yes
P01391,2023-12-28,Finland,Casual,Active,Poker,Crypto,2024-12-22,Yes
P01392,2024-10-17,Cyprus,Regular,Active,Live Casino,Bank Transfer,2024-12-23,Yes
P01393,2024-12-13,India,Casual,Dormant,Live Casino,Credit Card,2024-12-13,Yes
P01394,2024-10-16,Finland,Whale,Active,Sports Betting,E-Wallet,2024-12-21,Yes
P01395,2023-12-06,Brazil,Regular,Inactive,Table Games,E-Wallet,2024-07-06,Yes
P01396,2023-12-18,Canada,Regular,Dormant,Sports Betting,Bank Transfer,2024-02-18,Yes
P01397,2024-05-25,Sweden,Whale,Dormant,Live Casino,Bank Transfer,2024-07-01,Yes
P01398,2023-11-07,Brazil,Regular,Inactive,Slots,Crypto,2023-12-10,Yes
P01399,2024-08-30,Brazil,Casual,Active,Slots,Crypto,2024-12-24,Yes
P01400,2023-02-21,Brazil,VIP,Active,Poker,E-Wallet,2024-12-22,No
P01401,2023-05-27,Canada,Regular,Dormant,Poker,Credit Card,2023-09-04,Yes
P01402,2023-12-30,Canada,Casual,Active,Sports Betting,Crypto,2024-12-27,No
P01403,2023-09-25,Brazil,Casual,Dormant,Live Casino,Crypto,2024-07-26,Yes
P01404,2024-08-15,Cyprus,Casual,Active,Table Games,E-Wallet,2024-12-29,Yes
P01405,2023-11-09,Sweden,Casual,Active,Poker,E-Wallet,2024-12-26,Yes
P01406,2024-03-23,Sweden,VIP,Active,Table Games,Bank Transfer,2024-12-25,Yes
P01407,2024-03-06,UK,Casual,Dormant,Poker,Credit Card,2024-07-02,No
P01408,2023-05-24,Cyprus,Casual,Inactive,Poker,Bank Transfer,2024-03-28,Yes
P01409,2024-08-02,Canada,Regular,Dormant,Live Casino,Crypto,2024-08-05,Yes
P01410,2024-06-14,Germany,Casual,Inactive,Slots,Bank Transfer,2024-06-27,No
P01411,2023-12-08,Nigeria,Regular,Inactive,Sports Betting,Bank Transfer,2024-05-04,No
P01412,2024-08-21,UK,Casual,Self-Excluded,Live Casino,E-Wallet,2024-11-23,Yes
P01413,2023-05-20,Malta,Whale,Active,Table Games,Bank Transfer,2024-12-27,Yes
P01414,2024-05-11,Germany,VIP,Inactive,Slots,Credit Card,2024-07-01,Yes
P01415,2024-06-16,Germany,VIP,Active,Sports Betting,Credit Card,2024-12-20,No
P01416,2023-02-26,Canada,Casual,Dormant,Sports Betting,E-Wallet,2023-12-30,No
P01417,2024-07-13,Sweden,VIP,Active,Poker,Credit Card,2024-12-26,Yes
P01418,2023-07-09,Cyprus,Regular,Active,Live Casino,E-Wallet,2024-12-28,Yes
P01419,2024-11-14,Sweden,Casual,Active,Table Games,Bank Transfer,2024-12-26,Yes
P01420,2023-04-20,Malta,Regular,Inactive,Slots,Bank Transfer,2024-06-28,Yes
P01421,2023-01-12,Nigeria,Regular,Inactive,Sports Betting,Credit Card,2023-02-15,No
P01422,2023-05-23,Brazil,Casual,Inactive,Slots,E-Wallet,2024-09-03,Yes
P01423,2024-05-30,Finland,VIP,Active,Sports Betting,Credit Card,2024-12-31,Yes
P01424,2024-11-02,Sweden,Casual,Self-Excluded,Live Casino,Bank Transfer,2024-11-12,No
P01425,2024-02-08,Sweden,Regular,Active,Sports Betting,Crypto,2024-12-30,Yes
P01426,2024-12-26,Finland,Casual,Dormant,Table Games,E-Wallet,2024-12-26,Yes
P01427,2024-08-17,Canada,Regular,Active,Slots,Credit Card,2024-12-26,Yes
P01428,2023-08-26,Sweden,Regular,Active,Sports Betting,Bank Transfer,2024-12-18,No
P01429,2023-08-31,Malta,Whale,Active,Sports Betting,Crypto,2024-12-31,No
P01430,2023-09-14,Germany,Casual,Active,Sports Betting,Bank Transfer,2024-12-30,Yes
P01431,2023-06-28,Sweden,VIP,Active,Sports Betting,E-Wallet,2024-12-28,No
P01432,2023-07-24,Sweden,Regular,Active,Table Games,E-Wallet,2024-12-24,Yes
P01433,2024-06-25,Germany,Casual,Dormant,Poker,Credit Card,2024-07-19,Yes
P01434,2023-07-28,UK,Regular,Active,Table Games,Crypto,2024-12-19,Yes
P01435,2023-12-15,Finland,VIP,Active,Sports Betting,E-Wallet,2024-12-28,No
P01436,2024-04-30,Nigeria,Regular,Inactive,Poker,E-Wallet,2024-07-30,No
P01437,2024-10-02,Nigeria,Casual,Inactive,Slots,E-Wallet,2024-10-06,No
P01438,2023-05-01,Nigeria,Casual,Inactive,Poker,Bank Transfer,2023-06-22,Yes
P01439,2023-10-24,Canada,VIP,Dormant,Table Games,Credit Card,2024-02-29,No
P01440,2023-10-22,Cyprus,Casual,Active,Poker,Bank Transfer,2024-12-26,Yes
P01441,2024-12-15,Nigeria,Casual,Dormant,Sports Betting,Bank Transfer,2024-12-15,Yes
P01442,2024-03-07,UK,Casual,Active,Live Casino,E-Wallet,2024-12-22,Yes
P01443,2024-11-10,UK,Regular,Dormant,Live Casino,Crypto,2024-11-10,Yes
P01444,2024-09-16,India,VIP,Inactive,Slots,Crypto,2024-09-20,Yes
P01445,2023-03-24,Malta,Regular,Dormant,Table Games,Credit Card,2024-07-26,Yes
P01446,2023-08-19,Sweden,Casual,Self-Excluded,Table Games,E-Wallet,2024-03-26,Yes
P01447,2023-07-20,Canada,Casual,Inactive,Slots,Crypto,2024-10-02,Yes
P01448,2024-12-13,Canada,Regular,Active,Poker,E-Wallet,2024-12-28,Yes
P01449,2024-09-22,India,Casual,Dormant,Live Casino,Bank Transfer,2024-09-27,Yes
P01450,2023-08-26,Cyprus,Casual,Active,Sports Betting,Credit Card,2024-12-17,No
P01451,2023-09-13,UK,Casual,Dormant,Live Casino,Crypto,2023-10-22,Yes
P01452,2023-12-25,Brazil,Casual,Inactive,Live Casino,Crypto,2024-04-28,Yes
P01453,2023-03-20,Cyprus,Casual,Active,Sports Betting,Bank Transfer,2024-12-25,No
P01454,2024-03-30,India,VIP,Inactive,Poker,Bank Transfer,2024-11-26,No
P01455,2023-10-01,Finland,Casual,Active,Slots,Credit Card,2024-12-25,Yes
P01456,2024-09-28,Cyprus,Casual,Inactive,Live Casino,E-Wallet,2024-10-08,Yes
P01457,2023-05-06,UK,Regular,Inactive,Live Casino,Crypto,2023-09-28,Yes
P01458,2023-04-27,UK,Casual,Active,Table Games,Bank Transfer,2024-12-30,Yes
P01459,2023-03-28,Nigeria,Casual,Active,Sports Betting,Crypto,2024-12-30,Yes
P01460,2024-03-30,Canada,Casual,Active,Live Casino,Crypto,2024-12-20,Yes
P01461,2023-02-02,UK,Regular,Inactive,Poker,Bank Transfer,2024-01-24,No
P01462,2024-08-28,India,VIP,Active,Poker,Crypto,2024-12-17,No
P01463,2023-02-28,Canada,Regular,Dormant,Table Games,Crypto,2024-09-16,Yes
P01464,2024-06-15,Sweden,Regular,Active,Live Casino,E-Wallet,2024-12-23,No
P01465,2024-11-29,Germany,Casual,Dormant,Live Casino,Bank Transfer,2024-11-29,Yes
P01466,2024-09-22,Brazil,Casual,Active,Poker,Credit Card,2024-12-21,Yes
P01467,2023-11-25,Sweden,Regular,Dormant,Sports Betting,Credit Card,2024-02-24,Yes
P01468,2024-01-03,Cyprus,Casual,Inactive,Sports Betting,Credit Card,2024-10-13,Yes
P01469,2024-09-16,Sweden,Casual,Inactive,Live Casino,Bank Transfer,2024-09-24,No
P01470,2024-05-21,Malta,Casual,Active,Live Casino,Credit Card,2024-12-27,Yes
P01471,2023-07-08,Nigeria,Regular,Self-Excluded,Table Games,Credit Card,2024-09-30,Yes
P01472,2023-09-23,India,Casual,Dormant,Poker,Credit Card,2023-10-01,Yes
P01473,2023-03-21,Finland,Casual,Inactive,Slots,E-Wallet,2023-07-14,Yes
P01474,2024-11-28,Brazil,Regular,Inactive,Live Casino,Credit Card,2024-12-01,Yes
P01475,2023-12-10,Sweden,Regular,Dormant,Table Games,Credit Card,2024-06-18,Yes
P01476,2023-06-03,Germany,Casual,Dormant,Poker,E-Wallet,2023-06-16,No
P01477,2024-06-04,India,Regular,Dormant,Live Casino,Crypto,2024-09-03,No
P01478,2023-06-03,Germany,Casual,Inactive,Live Casino,Crypto,2023-08-22,Yes
P01479,2024-06-24,Sweden,Casual,Dormant,Poker,Crypto,2024-09-09,Yes
P01480,2024-08-12,India,Casual,Active,Live Casino,Bank Transfer,2024-12-20,Yes
P01481,2023-04-29,Canada,Casual,Self-Excluded,Table Games,Credit Card,2024-07-27,Yes
P01482,2024-01-06,Cyprus,Regular,Self-Excluded,Sports Betting,Crypto,2024-11-10,Yes
P01483,2023-05-09,Canada,VIP,Dormant,Poker,E-Wallet,2024-01-14,Yes
P01484,2023-12-16,Canada,Regular,Active,Sports Betting,E-Wallet,2024-12-18,Yes
P01485,2023-07-22,UK,Regular,Dormant,Live Casino,Credit Card,2024-03-10,Yes
P01486,2024-12-29,Germany,Regular,Dormant,Live Casino,Credit Card,2024-12-29,No
P01487,2023-06-20,Finland,Casual,Dormant,Poker,Crypto,2023-08-26,No
P01488,2024-02-16,Brazil,Casual,Self-Excluded,Slots,Bank Transfer,2024-06-18,No
P01489,2024-08-28,UK,VIP,Inactive,Slots,Bank Transfer,2024-09-10,No
P01490,2024-10-07,Canada,VIP,Active,Table Games,Crypto,2024-12-30,Yes
P01491,2024-08-26,Germany,Regular,Dormant,Live Casino,Credit Card,2024-09-27,Yes
P01492,2024-10-26,Sweden,Casual,Inactive,Live Casino,Bank Transfer,2024-11-15,No
P01493,2023-11-01,Nigeria,Casual,Inactive,Poker,Crypto,2023-11-25,Yes
P01494,2023-07-02,Cyprus,Casual,Dormant,Sports Betting,Bank Transfer,2023-07-23,Yes
P01495,2023-04-12,Germany,Regular,Active,Table Games,Bank Transfer,2024-12-19,Yes
P01496,2023-06-23,Brazil,Casual,Active,Poker,Credit Card,2024-12-31,No
P01497,2023-05-25,Finland,Regular,Active,Live Casino,Credit Card,2024-12-25,Yes
P01498,2024-07-06,UK,Casual,Inactive,Sports Betting,Credit Card,2024-08-24,Yes
P01499,2024-08-07,Finland,Casual,Inactive,Live Casino,Crypto,2024-10-02,Yes
P01500,2024-12-24,Germany,Casual,Dormant,Sports Betting,Crypto,2024-12-24,Yes
P01501,2023-05-21,Germany,Casual,Dormant,Table Games,Credit Card,2024-05-29,Yes
P01502,2023-03-18,India,Casual,Active,Table Games,Crypto,2024-12-25,Yes
P01503,2023-03-17,UK,Regular,Self-Excluded,Sports Betting,Credit Card,2024-02-02,No
P01504,2023-11-22,UK,Regular,Active,Slots,E-Wallet,2024-12-25,Yes
P01505,2023-08-14,Sweden,Casual,Self-Excluded,Live Casino,Crypto,2023-12-27,No
P01506,2023-10-17,Germany,Regular,Active,Poker,E-Wallet,2024-12-27,Yes
P01507,2024-07-25,UK,Casual,Inactive,Sports Betting,Bank Transfer,2024-09-08,Yes
P01508,2023-08-29,Finland,Regular,Inactive,Live Casino,Bank Transfer,2024-05-02,No
P01509,2024-11-15,Canada,VIP,Active,Poker,Bank Transfer,2024-12-29,Yes
P01510,2023-08-13,Brazil,Casual,Active,Sports Betting,Crypto,2024-12-31,Yes
P01511,2023-04-29,Germany,Regular,Active,Table Games,Crypto,2024-12-22,Yes
P01512,2024-05-10,Nigeria,Regular,Dormant,Sports Betting,E-Wallet,2024-09-12,Yes
P01513,2023-08-09,Canada,Casual,Dormant,Slots,Bank Transfer,2024-09-12,Yes
