bonus_id,player_id,bonus_type,bonus_date,bonus_amount,wagering_requirement,wagering_met,bonus_cost
B000403,P00113,No Deposit,2024-04-05,396.92,20,No,0
B000404,P00113,Free Spins,2024-04-11,223.25,25,No,0
B000405,P00113,Free Spins,2024-05-18,299.62,30,Yes,209.87
B000406,P00113,No Deposit,2024-07-25,157.5,40,No,0
B000407,P00113,Deposit Match,2024-12-27,305.47,25,No,0
B000408,P00113,No Deposit,2024-08-22,291.25,15,No,0
B000409,P00114,Welcome Bonus,2023-01-15,22.04,20,Yes,46.55
B000410,P00115,Welcome Bonus,2023-06-07,75.29,30,No,44.7
B000411,P00115,No Deposit,2024-04-17,125.6,15,No,0
B000412,P00115,VIP Reload,2024-09-23,243.23,35,Yes,127.73
B000413,P00116,Welcome Bonus,2023-09-07,31.57,35,No,54.75
B000414,P00116,No Deposit,2024-08-15,354.11,35,No,0
B000415,P00116,VIP Reload,2023-12-06,92.69,15,Yes,35.96
B000416,P00116,VIP Reload,2024-11-03,309.73,15,No,0
B000417,P00116,Deposit Match,2024-10-31,188.18,25,Yes,137.83
B000418,P00116,Cashback,2024-01-11,401.4,20,No,0
B000419,P00117,Welcome Bonus,2024-02-29,79.83,35,No,18.09
B000420,P00117,Free Spins,2024-04-29,428.59,35,Yes,256.03
B000421,P00118,Welcome Bonus,2024-08-24,33.73,25,No,53.18
B000422,P00118,Deposit Match,2024-09-10,484.11,35,Yes,248.63
B000423,P00119,Welcome Bonus,2024-07-19,53.12,20,No,57.06
B000424,P00120,Welcome Bonus,2024-01-28,74.5,35,Yes,43.38
B000425,P00120,VIP Reload,2024-02-28,192.92,25,Yes,154.24
B000426,P00121,Welcome Bonus,2024-01-26,23.77,30,No,11.26
B000427,P00121,No Deposit,2024-09-07,111.43,20,No,0
B000428,P00121,VIP Reload,2024-06-01,409.08,35,No,0
B000429,P00122,Welcome Bonus,2023-04-13,49.71,30,Yes,31.97
B000430,P00122,VIP Reload,2024-03-13,243.39,20,Yes,182.18
B000431,P00122,VIP Reload,2024-01-04,475.61,20,No,0
B000432,P00122,No Deposit,2024-10-23,14.71,20,No,0
B000433,P00122,No Deposit,2023-10-09,269.51,30,No,0
B000434,P00123,Welcome Bonus,2024-11-01,58.26,25,Yes,5.04
B000435,P00124,Welcome Bonus,2024-10-27,54.57,20,No,38.03
B000436,P00124,Deposit Match,2024-11-01,409.17,35,Yes,172.68
B000437,P00124,Welcome Bonus,2024-11-13,225.6,40,No,0
B000438,P00124,Welcome Bonus,2024-11-13,50.18,35,No,0
B000439,P00124,No Deposit,2024-11-20,461.62,35,Yes,310.83
B000440,P00125,Welcome Bonus,2024-05-14,64.93,35,Yes,17.13
B000441,P00125,Cashback,2024-09-20,489.54,35,No,0
B000442,P00125,No Deposit,2024-12-22,231.4,25,No,0
B000443,P00125,VIP Reload,2024-08-27,263.98,30,Yes,101.31
B000444,P00125,Cashback,2024-07-28,93.37,25,Yes,55.7
B000445,P00125,No Deposit,2024-08-02,364.2,35,No,0
B000446,P00125,Cashback,2024-11-18,282.83,30,No,0
B000447,P00126,Welcome Bonus,2023-08-21,97.5,30,No,33.24
B000448,P00126,Deposit Match,2024-05-30,260.72,15,Yes,113.49
B000449,P00126,Deposit Match,2024-08-06,208.94,15,No,0
B000450,P00126,Free Spins,2023-08-24,131.39,30,No,0
B000451,P00126,Free Spins,2024-07-16,268.52,30,Yes,117.2
B000452,P00126,VIP Reload,2024-06-21,51.99,15,No,0
B000453,P00126,No Deposit,2024-11-04,22.3,30,No,0
B000454,P00126,Deposit Match,2024-06-18,430.67,40,No,0
B000455,P00126,Free Spins,2023-11-16,322.17,15,Yes,226.85
B000456,P00126,Cashback,2024-11-06,467.76,40,Yes,254.72
B000457,P00127,Welcome Bonus,2023-01-30,66.82,35,No,42.92
B000458,P00128,Welcome Bonus,2024-06-27,44.05,35,No,27.28
B000459,P00128,Welcome Bonus,2024-12-21,208.05,25,No,0
B000460,P00129,Welcome Bonus,2024-11-30,75.28,25,No,37.14
B000461,P00130,Welcome Bonus,2023-09-19,66.64,30,Yes,31.17
B000462,P00130,Deposit Match,2023-11-25,63.02,35,Yes,28.96
B000463,P00131,Welcome Bonus,2024-08-24,55.66,20,Yes,32.37
B000464,P00131,Free Spins,2024-11-09,57.27,20,Yes,40.01
B000465,P00131,Cashback,2024-12-16,453.43,20,No,0
B000466,P00131,No Deposit,2024-12-03,22.64,35,No,0
B000467,P00131,Cashback,2024-12-02,488.3,15,Yes,357.86
B000468,P00131,VIP Reload,2024-11-05,225.96,25,No,0
B000469,P00131,Welcome Bonus,2024-08-28,198.24,30,Yes,78.82
B000470,P00131,Deposit Match,2024-12-11,412.59,35,No,0
B000471,P00131,VIP Reload,2024-12-17,410.13,35,Yes,221.77
B000472,P00132,Welcome Bonus,2024-05-09,56.4,35,No,37.34
B000473,P00133,Welcome Bonus,2024-11-05,63.5,35,No,48.52
B000474,P00134,Welcome Bonus,2023-08-24,23.59,30,No,9.73
B000475,P00134,No Deposit,2024-09-01,265.52,25,No,0
B000476,P00134,Welcome Bonus,2024-10-17,268.98,25,Yes,115.5
B000477,P00134,No Deposit,2024-11-21,54.04,15,No,0
B000478,P00134,Cashback,2024-03-24,455.93,15,Yes,202.34
B000479,P00134,Deposit Match,2024-07-04,202.27,30,No,0
B000480,P00134,Deposit Match,2023-10-08,479.62,25,Yes,161.31
B000481,P00134,Welcome Bonus,2023-11-19,17.44,15,Yes,13.38
B000482,P00135,Welcome Bonus,2024-11-06,15.35,30,Yes,33.46
B000483,P00135,Deposit Match,2024-12-26,378.5,40,Yes,279.58
B000484,P00135,VIP Reload,2024-11-26,253.66,15,No,0
B000485,P00135,VIP Reload,2024-12-28,286.53,35,Yes,189.21
B000486,P00136,Welcome Bonus,2024-01-09,87.99,25,Yes,5.65
B000487,P00136,No Deposit,2024-11-09,308.52,40,Yes,203.52
B000488,P00137,Welcome Bonus,2024-07-06,20.01,20,Yes,16.52
B000489,P00137,Cashback,2024-11-18,78.27,25,No,0
B000490,P00138,Welcome Bonus,2024-05-08,78.92,30,No,23.58
B000491,P00139,Welcome Bonus,2023-08-20,87.34,20,No,23.71
B000492,P00140,Welcome Bonus,2023-09-28,92.18,35,No,47.56
B000493,P00140,Deposit Match,2024-12-27,233.58,20,Yes,104.49
B000494,P00141,Welcome Bonus,2023-04-21,80.21,25,No,46.59
B000495,P00141,Welcome Bonus,2023-07-21,196.05,15,Yes,89.07
B000496,P00141,Cashback,2023-12-07,195.7,15,Yes,107.68
B000497,P00141,No Deposit,2023-12-08,405.83,20,No,0
B000498,P00141,Free Spins,2024-09-30,243.7,20,Yes,161.91
B000499,P00141,Deposit Match,2023-09-19,338.62,40,No,0
B000500,P00142,Welcome Bonus,2023-03-06,38.71,30,Yes,14.52
B000501,P00142,Welcome Bonus,2023-06-25,107.9,20,No,0
B000502,P00143,Welcome Bonus,2023-11-08,12.64,30,Yes,5.4
B000503,P00143,Deposit Match,2023-12-01,269.0,20,No,0
B000504,P00143,Deposit Match,2023-11-18,47.33,35,Yes,37.08
B000505,P00143,Deposit Match,2024-10-30,121.73,20,No,0
B000506,P00143,No Deposit,2024-03-26,314.1,25,No,0
B000507,P00143,VIP Reload,2024-08-04,158.62,35,Yes,79.74
B000508,P00143,VIP Reload,2024-02-20,419.07,20,Yes,307.58
B000509,P00143,Free Spins,2024-09-26,30.63,15,Yes,18.57
B000510,P00143,Free Spins,2024-06-04,345.6,35,Yes,249.89
B000511,P00144,Welcome Bonus,2024-12-14,96.7,30,No,20.19
B000512,P00145,Welcome Bonus,2024-05-16,75.2,25,Yes,21.51
B000513,P00145,No Deposit,2024-11-20,250.27,40,No,0
B000514,P00145,Cashback,2024-12-15,175.56,15,No,0
B000515,P00145,Deposit Match,2024-12-14,45.06,30,Yes,24.97
B000516,P00145,VIP Reload,2024-09-21,186.76,40,Yes,61.06
B000517,P00146,Welcome Bonus,2024-01-07,89.67,30,No,59.03
B000518,P00146,Cashback,2024-09-30,28.44,35,Yes,9.56
B000519,P00146,VIP Reload,2024-05-30,114.34,15,No,0
B000520,P00146,VIP Reload,2024-05-13,393.99,15,Yes,302.39
B000521,P00146,No Deposit,2024-12-29,352.4,30,No,0
B000522,P00146,Welcome Bonus,2024-10-07,412.45,20,Yes,216.59
B000523,P00146,Cashback,2024-06-03,403.6,30,Yes,247.09
B000524,P00146,Deposit Match,2024-10-19,10.01,40,No,0
B000525,P00147,Welcome Bonus,2023-05-06,25.42,20,Yes,18.2
B000526,P00148,Welcome Bonus,2023-05-09,50.35,20,No,45.48
B000527,P00148,Free Spins,2024-03-30,440.27,15,No,0
B000528,P00149,Welcome Bonus,2023-08-27,94.83,30,No,24.06
B000529,P00149,VIP Reload,2024-05-02,387.27,35,No,0
B000530,P00149,Free Spins,2024-01-30,228.9,15,No,0
B000531,P00149,No Deposit,2024-08-26,145.97,20,Yes,50.18
B000532,P00149,Welcome Bonus,2024-04-09,264.06,25,No,0
B000533,P00149,Cashback,2024-09-07,371.88,40,No,0
B000534,P00149,Free Spins,2024-05-16,477.2,20,Yes,306.82
B000535,P00149,VIP Reload,2024-01-23,177.74,20,No,0
B000536,P00150,Welcome Bonus,2023-05-14,39.12,20,No,16.9
B000537,P00150,Welcome Bonus,2023-11-08,65.04,15,No,0
B000538,P00151,Welcome Bonus,2023-09-01,89.44,30,No,20.91
B000539,P00151,Welcome Bonus,2024-11-11,499.03,40,Yes,205.26
B000540,P00151,Deposit Match,2024-12-15,208.34,40,No,0
B000541,P00151,VIP Reload,2023-09-29,345.27,15,Yes,205.14
B000542,P00152,Welcome Bonus,2023-04-27,66.07,35,No,27.2
B000543,P00152,Cashback,2024-01-03,191.28,30,No,0
B000544,P00153,Welcome Bonus,2024-09-21,81.17,35,No,22.78
B000545,P00153,No Deposit,2024-11-06,466.67,30,No,0
B000546,P00154,Welcome Bonus,2024-05-05,41.9,30,Yes,28.03
B000547,P00155,Welcome Bonus,2024-09-14,27.65,30,No,42.39
B000548,P00155,Cashback,2024-12-11,216.02,35,No,0
B000549,P00156,Welcome Bonus,2023-10-29,91.42,30,No,28.64
B000550,P00156,Welcome Bonus,2024-09-16,20.91,15,No,0
B000551,P00156,Welcome Bonus,2023-12-12,378.03,20,No,0
B000552,P00156,VIP Reload,2024-05-30,79.73,25,No,0
B000553,P00156,Deposit Match,2023-12-25,417.91,20,No,0
B000554,P00157,Welcome Bonus,2024-07-18,29.25,25,No,15.12
B000555,P00157,Free Spins,2024-11-08,156.52,35,Yes,84.53
B000556,P00158,Welcome Bonus,2024-02-13,17.38,35,No,13.23
B000557,P00158,Welcome Bonus,2024-12-02,285.44,15,No,0
B000558,P00158,Free Spins,2024-11-13,443.97,30,No,0
B000559,P00158,Deposit Match,2024-09-27,157.75,20,Yes,124.71
B000560,P00158,Cashback,2024-12-10,125.24,40,Yes,71.77
B000561,P00158,Free Spins,2024-12-02,368.14,25,Yes,135.85
B000562,P00158,VIP Reload,2024-08-24,380.78,15,No,0
B000563,P00158,Free Spins,2024-10-28,467.58,35,Yes,361.15
B000564,P00159,Welcome Bonus,2023-06-06,49.66,30,Yes,41.61
B000565,P00160,Welcome Bonus,2024-01-17,42.19,30,No,42.46
B000566,P00161,Welcome Bonus,2024-11-12,97.98,30,No,35.45
B000567,P00161,Deposit Match,2024-12-06,135.08,30,No,0
B000568,P00162,Welcome Bonus,2024-08-14,98.37,35,Yes,41.04
B000569,P00163,Welcome Bonus,2023-04-28,56.18,25,No,48.04
B000570,P00163,Deposit Match,2023-11-20,139.51,35,No,0
B000571,P00164,Welcome Bonus,2024-12-11,88.26,20,No,26.68
B000572,P00164,VIP Reload,2024-12-17,403.15,40,No,0
B000573,P00164,Free Spins,2024-12-14,233.93,40,Yes,182.82
B000574,P00165,Welcome Bonus,2023-05-27,48.82,20,Yes,13.07
B000575,P00166,Welcome Bonus,2024-01-21,30.31,25,No,22.49
B000576,P00166,Cashback,2024-11-18,21.99,40,No,0
B000577,P00166,No Deposit,2024-06-02,473.1,35,Yes,155.87
B000578,P00166,Cashback,2024-09-25,110.31,40,Yes,56.62
B000579,P00166,VIP Reload,2024-06-01,247.69,40,Yes,84.62
B000580,P00167,Welcome Bonus,2024-08-04,17.68,25,Yes,52.58
B000581,P00167,Deposit Match,2024-11-18,425.75,15,No,0
B000582,P00167,Cashback,2024-11-09,180.86,20,No,0
B000583,P00168,Welcome Bonus,2023-03-25,57.32,30,No,50.12
B000584,P00169,Welcome Bonus,2024-06-08,92.86,35,No,24.5
B000585,P00169,Cashback,2024-07-09,59.99,30,Yes,19.63
B000586,P00170,Welcome Bonus,2023-08-14,88.37,20,No,18.73
B000587,P00170,Free Spins,2024-11-03,406.18,35,No,0
B000588,P00171,Welcome Bonus,2023-05-21,15.18,30,No,31.05
B000589,P00171,Welcome Bonus,2023-07-05,186.08,40,No,0
B000590,P00172,Welcome Bonus,2023-05-13,31.72,30,No,40.86
B000591,P00172,Free Spins,2023-11-21,333.95,35,Yes,210.61
B000592,P00173,Welcome Bonus,2023-02-13,51.42,30,No,18.13
B000593,P00173,VIP Reload,2023-03-25,389.33,20,No,0
B000594,P00173,No Deposit,2024-04-07,166.06,25,Yes,112.26
B000595,P00173,No Deposit,2023-12-08,174.08,20,Yes,135.43
B000596,P00173,Cashback,2024-10-05,197.02,25,No,0
B000597,P00173,Cashback,2023-02-20,236.13,25,Yes,119.58
B000598,P00173,Free Spins,2023-10-10,431.71,25,Yes,223.93
B000599,P00173,Welcome Bonus,2024-11-28,248.23,25,No,0
B000600,P00173,Deposit Match,2024-09-07,151.51,40,Yes,77.35
B000601,P00173,No Deposit,2024-02-04,408.62,30,No,0
B000602,P00174,Welcome Bonus,2024-03-03,82.71,30,No,23.76
B000603,P00174,Deposit Match,2024-04-28,117.4,35,No,0
B000604,P00174,No Deposit,2024-12-12,46.9,30,Yes,17.68
B000605,P00174,VIP Reload,2024-07-13,374.05,20,Yes,214.75
B000606,P00174,Free Spins,2024-09-15,483.91,20,Yes,299.65
B000607,P00175,Welcome Bonus,2024-12-07,92.69,35,No,21.0
B000608,P00175,Welcome Bonus,2024-12-31,412.35,40,Yes,285.65
B000609,P00175,Welcome Bonus,2024-12-07,131.93,20,Yes,68.58
B000610,P00175,Welcome Bonus,2024-12-10,405.6,25,Yes,141.98
B000611,P00176,Welcome Bonus,2024-06-20,26.46,20,No,33.06
B000612,P00176,Free Spins,2024-08-08,378.04,40,No,0
B000613,P00176,VIP Reload,2024-10-15,62.54,25,No,0
B000614,P00176,Welcome Bonus,2024-07-20,365.07,20,Yes,199.27
B000615,P00176,Deposit Match,2024-11-26,41.58,35,No,0
B000616,P00177,Welcome Bonus,2024-06-06,19.13,20,Yes,15.24
B000617,P00178,Welcome Bonus,2024-10-22,95.6,25,Yes,16.8
B000618,P00178,Free Spins,2024-11-19,28.96,30,Yes,15.18
B000619,P00178,Cashback,2024-10-22,42.28,15,No,0
B000620,P00178,Cashback,2024-11-18,487.01,30,No,0
B000621,P00178,VIP Reload,2024-11-22,225.98,40,Yes,120.55
B000622,P00178,Free Spins,2024-11-05,325.17,20,Yes,233.13
B000623,P00178,No Deposit,2024-11-12,75.83,25,No,0
B000624,P00178,Welcome Bonus,2024-11-26,317.62,30,Yes,239.67
B000625,P00179,Welcome Bonus,2024-11-02,67.28,35,Yes,39.57
B000626,P00179,Welcome Bonus,2024-11-20,201.27,15,No,0
B000627,P00179,Free Spins,2024-11-09,141.3,35,Yes,87.67
B000628,P00179,Cashback,2024-11-16,99.91,25,Yes,73.0
B000629,P00180,Welcome Bonus,2024-10-20,80.86,30,No,30.52
B000630,P00180,Free Spins,2024-12-29,289.09,25,No,0
B000631,P00180,Cashback,2024-11-10,30.79,25,No,0
B000632,P00180,Free Spins,2024-12-01,192.12,25,Yes,74.31
B000633,P00180,No Deposit,2024-10-29,378.41,15,Yes,160.33
B000634,P00181,Welcome Bonus,2024-10-08,58.16,30,Yes,12.81
B000635,P00182,Welcome Bonus,2024-04-07,61.26,30,Yes,15.39
B000636,P00183,Welcome Bonus,2024-04-18,65.53,20,Yes,13.64
B000637,P00183,Cashback,2024-07-16,44.79,15,Yes,24.99
B000638,P00184,Welcome Bonus,2023-06-04,16.31,35,Yes,41.03
B000639,P00185,Welcome Bonus,2023-09-11,96.05,20,Yes,56.59
B000640,P00186,Welcome Bonus,2024-02-01,76.73,35,Yes,37.21
B000641,P00186,Cashback,2024-10-26,440.43,40,No,0
B000642,P00186,Free Spins,2024-04-10,203.74,25,No,0
B000643,P00186,Welcome Bonus,2024-04-14,330.63,30,No,0
B000644,P00186,Cashback,2024-10-15,486.38,15,Yes,227.75
B000645,P00186,No Deposit,2024-05-12,189.46,15,No,0
B000646,P00186,VIP Reload,2024-02-11,268.49,30,No,0
B000647,P00186,Free Spins,2024-06-16,289.92,30,No,0
B000648,P00186,VIP Reload,2024-03-31,242.24,35,Yes,139.1
B000649,P00186,Welcome Bonus,2024-09-03,285.41,25,No,0
B000650,P00187,Welcome Bonus,2024-11-25,44.47,25,No,8.27
B000651,P00188,Welcome Bonus,2023-12-25,31.75,25,No,35.91
B000652,P00188,Deposit Match,2024-12-24,228.31,25,Yes,161.83
B000653,P00188,No Deposit,2024-09-03,410.4,30,No,0
B000654,P00189,Welcome Bonus,2023-12-03,28.39,20,Yes,46.44
B000655,P00190,Welcome Bonus,2023-08-08,77.13,25,Yes,32.66
B000656,P00191,Welcome Bonus,2023-10-30,47.2,20,No,36.26
B000657,P00192,Welcome Bonus,2024-09-24,50.37,30,Yes,32.57
B000658,P00192,Cashback,2024-11-13,85.98,20,Yes,39.84
B000659,P00192,Deposit Match,2024-11-07,65.75,20,Yes,50.73
B000660,P00192,Welcome Bonus,2024-10-14,383.48,20,No,0
B000661,P00192,No Deposit,2024-11-15,45.82,25,Yes,15.78
B000662,P00192,Deposit Match,2024-10-18,17.84,40,Yes,6.26
B000663,P00192,Deposit Match,2024-12-06,64.52,40,No,0
B000664,P00192,VIP Reload,2024-11-13,401.94,40,Yes,302.43
B000665,P00192,VIP Reload,2024-12-22,236.38,20,No,0
B000666,P00192,Cashback,2024-10-05,321.14,40,No,0
B000667,P00192,Deposit Match,2024-11-21,153.72,20,Yes,103.52
B000668,P00193,Welcome Bonus,2023-06-19,98.14,20,Yes,55.74
B000669,P00193,Free Spins,2024-03-21,302.1,40,No,0
B000670,P00193,Cashback,2023-11-08,188.81,30,Yes,68.14
B000671,P00193,Cashback,2024-02-21,347.59,20,No,0
B000672,P00194,Welcome Bonus,2024-04-04,57.56,30,No,51.75
B000673,P00194,Welcome Bonus,2024-06-24,370.53,40,No,0
B000674,P00194,No Deposit,2024-06-12,392.81,40,Yes,266.87
B000675,P00194,Deposit Match,2024-07-09,29.54,25,No,0
B000676,P00195,Welcome Bonus,2024-03-27,91.09,35,No,51.22
B000677,P00195,Welcome Bonus,2024-09-29,171.19,25,No,0
B000678,P00195,Welcome Bonus,2024-04-27,171.16,25,Yes,80.5
B000679,P00195,VIP Reload,2024-12-10,332.26,35,No,0
B000680,P00195,Welcome Bonus,2024-06-03,380.19,15,Yes,124.01
B000681,P00196,Welcome Bonus,2024-09-11,16.35,30,Yes,25.1
B000682,P00196,VIP Reload,2024-11-30,44.34,25,No,0
B000683,P00196,Welcome Bonus,2024-12-27,491.12,25,No,0
B000684,P00196,No Deposit,2024-10-06,148.29,30,Yes,116.05
B000685,P00196,Free Spins,2024-09-29,243.82,25,Yes,127.46
B000686,P00196,Deposit Match,2024-10-02,405.32,35,No,0
B000687,P00196,Cashback,2024-11-14,67.47,15,Yes,25.4
B000688,P00196,VIP Reload,2024-10-23,37.91,15,Yes,18.44
B000689,P00197,Welcome Bonus,2024-06-12,31.04,35,No,6.79
B000690,P00197,Free Spins,2024-12-30,368.77,40,Yes,134.12
B000691,P00198,Welcome Bonus,2024-03-23,86.85,35,No,5.23
B000692,P00198,Deposit Match,2024-08-15,351.77,20,Yes,235.26
B000693,P00199,Welcome Bonus,2024-02-10,88.35,30,No,23.96
B000694,P00199,Deposit Match,2024-08-13,108.83,25,Yes,53.07
B000695,P00200,Welcome Bonus,2023-04-12,52.11,30,No,38.93
B000696,P00200,Free Spins,2023-05-03,307.11,15,No,0
B000697,P00201,Welcome Bonus,2024-12-13,46.46,25,Yes,11.85
B000698,P00201,Free Spins,2024-12-13,139.78,40,No,0
B000699,P00201,No Deposit,2024-12-21,131.61,30,No,0
B000700,P00201,Deposit Match,2024-12-24,350.07,15,Yes,246.52
B000701,P00201,Deposit Match,2024-12-24,251.99,30,No,0
B000702,P00201,Cashback,2024-12-29,192.03,15,No,0
B000703,P00201,VIP Reload,2024-12-16,278.99,35,No,0
B000704,P00202,Welcome Bonus,2023-08-09,60.72,25,No,40.81
B000705,P00203,Welcome Bonus,2023-11-05,55.0,30,Yes,43.07
B000706,P00204,Welcome Bonus,2024-05-26,84.02,35,No,48.66
B000707,P00204,VIP Reload,2024-12-05,114.69,15,Yes,48.05
B000708,P00204,No Deposit,2024-09-01,290.09,15,No,0
B000709,P00204,No Deposit,2024-06-12,123.85,20,No,0
B000710,P00205,Welcome Bonus,2023-01-02,22.53,35,No,50.85
B000711,P00206,Welcome Bonus,2024-01-05,51.75,30,Yes,5.8
B000712,P00206,VIP Reload,2024-02-15,458.73,15,No,0
B000713,P00207,Welcome Bonus,2024-10-12,33.93,35,Yes,13.69
B000714,P00208,Welcome Bonus,2024-11-03,66.09,35,No,31.36
B000715,P00208,Deposit Match,2024-12-03,180.58,15,Yes,111.31
B000716,P00209,Welcome Bonus,2024-10-20,67.14,25,Yes,27.12
B000717,P00209,Cashback,2024-11-09,322.45,15,Yes,137.72
B000718,P00209,Deposit Match,2024-11-30,171.6,15,No,0
B000719,P00209,Welcome Bonus,2024-12-06,96.62,15,No,0
B000720,P00210,Welcome Bonus,2024-04-13,39.39,20,Yes,39.84
B000721,P00210,VIP Reload,2024-10-07,436.93,40,No,0
B000722,P00211,Welcome Bonus,2024-02-12,31.53,30,No,13.78
B000723,P00211,No Deposit,2024-04-22,363.19,30,Yes,254.11
B000724,P00212,Welcome Bonus,2024-01-01,90.18,25,No,29.67
B000725,P00212,Deposit Match,2024-04-06,252.02,30,No,0
B000726,P00213,Welcome Bonus,2024-02-14,85.07,25,Yes,49.74
B000727,P00213,Deposit Match,2024-02-29,304.3,25,No,0
B000728,P00214,Welcome Bonus,2024-06-15,35.19,25,No,31.31
B000729,P00215,Welcome Bonus,2024-07-12,30.36,35,Yes,31.91
B000730,P00215,VIP Reload,2024-11-23,425.56,25,Yes,168.23
B000731,P00215,No Deposit,2024-09-19,405.58,30,No,0
B000732,P00215,Deposit Match,2024-11-17,325.51,40,Yes,209.2
B000733,P00215,Deposit Match,2024-08-12,123.64,20,No,0
B000734,P00215,Free Spins,2024-12-30,347.65,20,No,0
B000735,P00215,Deposit Match,2024-07-25,477.27,30,No,0
B000736,P00215,Deposit Match,2024-09-06,289.37,30,Yes,208.78
B000737,P00216,Welcome Bonus,2024-03-12,69.4,35,Yes,16.87
B000738,P00216,Deposit Match,2024-04-20,411.11,40,No,0
B000739,P00216,Cashback,2024-08-22,140.59,20,Yes,74.87
B000740,P00216,VIP Reload,2024-12-07,135.99,40,No,0
B000741,P00217,Welcome Bonus,2024-09-21,89.01,25,No,53.14
B000742,P00217,No Deposit,2024-12-02,70.68,35,No,0
B000743,P00217,Deposit Match,2024-10-31,103.61,35,No,0
B000744,P00217,Deposit Match,2024-11-26,157.56,30,Yes,82.54
B000745,P00217,Free Spins,2024-10-17,459.03,40,Yes,185.13
B000746,P00217,No Deposit,2024-12-16,254.72,15,Yes,80.73
B000747,P00217,Free Spins,2024-12-20,102.56,40,No,0
B000748,P00217,Free Spins,2024-10-09,103.79,20,Yes,65.08
B000749,P00218,Welcome Bonus,2024-11-26,24.22,30,Yes,39.99
B000750,P00218,Free Spins,2024-12-22,21.45,30,Yes,10.33
B000751,P00218,No Deposit,2024-12-31,485.4,30,Yes,221.48
B000752,P00218,VIP Reload,2024-11-30,422.03,40,Yes,217.72
B000753,P00218,VIP Reload,2024-12-21,137.95,25,Yes,54.21
B000754,P00218,VIP Reload,2024-12-07,110.92,35,No,0
B000755,P00218,Deposit Match,2024-12-01,50.51,15,No,0
B000756,P00218,Free Spins,2024-12-19,375.35,30,Yes,259.55
B000757,P00219,Welcome Bonus,2024-10-22,59.31,20,No,11.66
B000758,P00220,Welcome Bonus,2024-01-16,53.75,35,No,20.28
B000759,P00220,No Deposit,2024-10-08,482.28,30,No,0
B000760,P00220,Welcome Bonus,2024-02-13,499.81,15,No,0
B000761,P00220,Deposit Match,2024-08-03,293.36,25,Yes,195.98
B000762,P00221,Welcome Bonus,2023-09-13,71.12,20,No,39.55
B000763,P00221,Deposit Match,2024-10-08,132.77,15,Yes,60.51
B000764,P00221,Deposit Match,2024-03-07,255.48,40,No,0
B000765,P00221,No Deposit,2023-10-25,309.22,40,Yes,137.23
B000766,P00222,Welcome Bonus,2023-09-24,79.13,30,Yes,23.35
B000767,P00223,Welcome Bonus,2023-03-17,31.21,30,No,21.53
B000768,P00223,Free Spins,2023-06-29,446.98,30,Yes,139.33
B000769,P00224,Welcome Bonus,2023-10-25,30.07,25,Yes,57.71
B000770,P00224,Deposit Match,2024-05-24,302.67,30,Yes,152.22
B000771,P00224,No Deposit,2024-01-28,405.6,25,No,0
B000772,P00225,Welcome Bonus,2023-05-23,79.73,35,No,41.82
B000773,P00226,Welcome Bonus,2023-05-13,31.31,35,No,38.44
B000774,P00226,Deposit Match,2024-08-30,45.55,15,No,0
B000775,P00226,Deposit Match,2024-03-27,460.06,40,No,0
B000776,P00226,Free Spins,2024-05-07,278.31,30,Yes,137.0
B000777,P00226,Free Spins,2024-09-07,425.81,30,Yes,154.44
B000778,P00226,Cashback,2023-09-19,170.79,20,No,0
B000779,P00226,Cashback,2024-12-29,154.85,35,No,0
B000780,P00227,Welcome Bonus,2024-06-22,32.1,35,Yes,41.9
B000781,P00227,Deposit Match,2024-12-26,303.7,30,Yes,204.57
B000782,P00227,VIP Reload,2024-10-14,401.24,40,No,0
B000783,P00228,Welcome Bonus,2024-04-05,52.43,35,Yes,7.56
B000784,P00228,Free Spins,2024-07-24,240.9,30,Yes,96.76
B000785,P00229,Welcome Bonus,2024-05-29,85.92,35,Yes,25.86
B000786,P00229,Deposit Match,2024-06-02,425.45,20,Yes,136.33
B000787,P00230,Welcome Bonus,2024-12-27,15.39,35,No,35.82
B000788,P00231,Welcome Bonus,2023-10-09,91.35,35,No,37.0
B000789,P00231,Deposit Match,2023-12-08,446.27,35,Yes,307.93
